,time,frame,x,y,w,h,Rf,mx,my
25466,104.44,2611.0,247.0,124.0,22.0,26.0,0.53876,0.0,0.0
25467,104.44,2611.0,149.5,136.0,23.0,30.0,0.273994,0.0,0.0
25468,104.44,2611.0,187.5,137.0,21.0,28.0,0.452766,0.0,0.0
25469,104.44,2611.0,149.0,153.0,26.0,40.0,0.598725,0.0,0.0
25470,104.44,2611.0,190.5,151.5,25.0,27.0,0.333943,0.0,0.0
25471,104.44,2611.0,223.5,148.0,25.0,30.0,0.718622,0.0,0.0
25472,104.44,2611.0,254.5,148.0,23.0,30.0,0.515089,0.0,0.0
25473,104.44,2611.0,190.5,165.0,27.0,36.0,0.428354,0.0,0.0
25474,104.44,2611.0,196.0,179.5,28.0,29.0,0.356406,0.0,0.0
25475,104.44,2611.0,247.5,179.5,39.0,47.0,0.706831,0.0,0.0
25476,104.44,2611.0,249.0,211.5,22.0,27.0,0.555748,5.0,1.0
25477,104.44,2611.0,277.0,171.5,42.0,55.0,0.719805,0.0,0.0
25478,104.44,2611.0,20.0,220.0,54.0,50.0,0.359837,-9.0,8.0
25479,104.44,2611.0,148.5,211.0,43.0,52.0,0.798511,0.0,0.0
25480,104.44,2611.0,209.0,209.5,40.0,55.0,0.775061,0.0,0.0
25481,104.56,2614.0,123.0,40.0,6.0,6.0,0.272966,0.0,0.0
25482,104.56,2614.0,134.5,51.0,7.0,10.0,0.417321,-1.0,0.0
25483,104.56,2614.0,115.0,72.5,12.0,17.0,0.613803,-1.0,2.0
25484,104.56,2614.0,169.0,68.0,14.0,22.0,0.538861,0.0,0.0
25485,104.56,2614.0,185.0,70.5,12.0,17.0,0.425747,1.0,0.0
25486,104.56,2614.0,37.0,89.5,6.0,11.0,0.27878,0.0,0.0
25487,104.56,2614.0,76.5,86.0,3.0,10.0,0.32807,0.0,0.0
25488,104.56,2614.0,214.5,86.5,15.0,19.0,0.275562,0.0,0.0
25489,104.56,2614.0,45.5,120.5,9.0,15.0,0.330746,-2.0,2.0
25490,104.56,2614.0,176.0,90.5,18.0,23.0,0.282321,0.0,0.0
25491,104.56,2614.0,155.0,104.0,18.0,24.0,0.296493,0.0,1.0
25492,104.56,2614.0,179.5,104.0,19.0,24.0,0.715738,0.0,1.0
25493,104.56,2614.0,201.0,99.0,16.0,22.0,0.416169,0.0,1.0
25494,104.56,2614.0,231.0,107.0,18.0,22.0,0.660873,0.0,0.0
25495,104.56,2614.0,153.0,123.0,20.0,22.0,0.497282,0.0,1.0
25496,104.56,2614.0,213.0,118.0,18.0,24.0,0.622387,0.0,0.0
25497,104.56,2614.0,247.0,124.0,22.0,26.0,0.53876,0.0,0.0
25498,104.56,2614.0,149.5,136.0,23.0,30.0,0.273994,0.0,0.0
25499,104.56,2614.0,187.5,137.0,21.0,28.0,0.452766,0.0,0.0
25500,104.56,2614.0,149.0,153.0,26.0,40.0,0.598725,0.0,1.0
25501,104.56,2614.0,190.5,151.5,25.0,27.0,0.333943,0.0,0.0
25502,104.56,2614.0,223.5,148.0,25.0,30.0,0.718622,0.0,0.0
25503,104.56,2614.0,254.5,148.0,23.0,30.0,0.515089,0.0,0.0
25504,104.56,2614.0,190.5,165.0,27.0,36.0,0.428354,0.0,0.0
25505,104.56,2614.0,196.0,179.5,28.0,29.0,0.356406,0.0,0.0
25506,104.56,2614.0,247.5,179.5,39.0,47.0,0.706831,0.0,0.0
25507,104.56,2614.0,254.0,212.5,22.0,27.0,0.555748,5.0,1.0
25508,104.56,2614.0,277.0,171.5,42.0,55.0,0.719805,0.0,0.0
25509,104.56,2614.0,11.0,228.0,54.0,50.0,0.359837,-9.0,8.0
25510,104.56,2614.0,148.5,211.0,43.0,52.0,0.798511,0.0,0.0
25511,104.56,2614.0,209.0,209.5,40.0,55.0,0.775061,0.0,0.0
25512,104.68,2617.0,123.0,40.0,6.0,6.0,0.272966,0.0,0.0
25513,104.68,2617.0,133.5,51.0,7.0,10.0,0.417321,1.0,1.0
25514,104.68,2617.0,114.0,74.5,12.0,17.0,0.613803,-1.0,1.0
25515,104.68,2617.0,169.0,68.0,14.0,22.0,0.538861,0.0,1.0
25516,104.68,2617.0,186.0,70.5,12.0,17.0,0.425747,0.0,0.0
25517,104.68,2617.0,37.0,89.5,6.0,11.0,0.27878,0.0,0.0
25518,104.68,2617.0,76.5,86.0,3.0,10.0,0.32807,0.0,1.0
25519,104.68,2617.0,214.5,86.5,15.0,19.0,0.275562,0.0,0.0
25520,104.68,2617.0,43.5,122.5,9.0,15.0,0.330746,-2.0,2.0
25521,104.68,2617.0,176.0,90.5,18.0,23.0,0.282321,1.0,0.0
25522,104.68,2617.0,155.0,105.0,18.0,24.0,0.296493,0.0,1.0
25523,104.68,2617.0,179.5,105.0,19.0,24.0,0.715738,1.0,1.0
25524,104.68,2617.0,201.0,100.0,16.0,22.0,0.416169,0.0,1.0
25525,104.68,2617.0,231.0,107.0,18.0,22.0,0.660873,0.0,0.0
25526,104.68,2617.0,153.0,124.0,20.0,22.0,0.497282,0.0,1.0
25527,104.68,2617.0,213.0,118.0,18.0,24.0,0.622387,1.0,1.0
25528,104.68,2617.0,247.0,124.0,22.0,26.0,0.53876,0.0,0.0
25529,104.68,2617.0,149.5,136.0,23.0,30.0,0.273994,0.0,1.0
25530,104.68,2617.0,187.5,137.0,21.0,28.0,0.452766,0.0,0.0
25531,104.68,2617.0,149.0,154.0,26.0,40.0,0.598725,0.0,0.0
25532,104.68,2617.0,190.5,151.5,25.0,27.0,0.333943,0.0,0.0
25533,104.68,2617.0,223.5,148.0,25.0,30.0,0.718622,0.0,0.0
25534,104.68,2617.0,254.5,148.0,23.0,30.0,0.515089,0.0,0.0
25535,104.68,2617.0,190.5,165.0,27.0,36.0,0.428354,0.0,0.0
25536,104.68,2617.0,196.0,179.5,28.0,29.0,0.356406,0.0,0.0
25537,104.68,2617.0,247.5,179.5,39.0,47.0,0.706831,0.0,0.0
25538,104.68,2617.0,259.0,213.5,22.0,27.0,0.555748,5.0,2.0
25539,104.68,2617.0,277.0,171.5,42.0,55.0,0.719805,0.0,0.0
25540,104.68,2617.0,2.0,236.0,54.0,50.0,0.359837,-8.0,9.0
25541,104.68,2617.0,148.5,211.0,43.0,52.0,0.798511,0.0,0.0
25542,104.68,2617.0,209.0,209.5,40.0,55.0,0.775061,0.0,0.0
25543,104.8,2620.0,123.0,39.5,6.0,7.0,0.255472,0.0,0.0
25544,104.8,2620.0,135.5,49.0,7.0,10.0,0.459445,0.0,0.0
25545,104.8,2620.0,112.0,78.0,14.0,16.0,0.604544,-1.0,2.0
25546,104.8,2620.0,169.5,67.0,13.0,22.0,0.566588,0.0,0.0
25547,104.8,2620.0,185.5,69.0,13.0,20.0,0.476131,0.0,0.0
25548,104.8,2620.0,13.5,83.0,5.0,12.0,0.256636,0.0,0.0
25549,104.8,2620.0,37.5,90.0,7.0,12.0,0.250979,0.0,0.0
25550,104.8,2620.0,76.0,87.0,4.0,10.0,0.314306,0.0,0.0
25551,104.8,2620.0,175.5,88.5,17.0,19.0,0.360836,0.0,0.0
25552,104.8,2620.0,194.5,86.5,15.0,19.0,0.283081,0.0,1.0
25553,104.8,2620.0,41.5,121.0,9.0,16.0,0.289578,-3.0,3.0
25554,104.8,2620.0,42.0,128.5,10.0,15.0,0.453773,-3.0,3.0
25555,104.8,2620.0,154.5,104.0,17.0,24.0,0.426451,0.0,1.0
25556,104.8,2620.0,180.5,104.5,17.0,25.0,0.717175,0.0,1.0
25557,104.8,2620.0,201.5,98.5,17.0,19.0,0.61321,0.0,1.0
25558,104.8,2620.0,231.0,108.0,18.0,22.0,0.664661,0.0,0.0
25559,104.8,2620.0,153.0,122.0,20.0,22.0,0.381569,0.0,1.0
25560,104.8,2620.0,214.5,120.5,21.0,23.0,0.646367,0.0,0.0
25561,104.8,2620.0,247.0,124.0,22.0,26.0,0.536187,0.0,0.0
25562,104.8,2620.0,150.0,134.5,24.0,33.0,0.374064,0.0,0.0
25563,104.8,2620.0,188.0,137.5,22.0,29.0,0.516149,0.0,0.0
25564,104.8,2620.0,149.5,152.5,27.0,45.0,0.62125,0.0,0.0
25565,104.8,2620.0,223.5,149.0,25.0,28.0,0.670645,0.0,0.0
25566,104.8,2620.0,254.5,149.0,23.0,28.0,0.508609,0.0,0.0
25567,104.8,2620.0,190.5,164.5,27.0,35.0,0.437624,0.0,0.0
25568,104.8,2620.0,244.5,179.0,33.0,52.0,0.800716,0.0,0.0
25569,104.8,2620.0,263.0,202.0,16.0,34.0,0.303509,6.0,2.0
25570,104.8,2620.0,261.0,213.0,24.0,30.0,0.46447,7.0,2.0
25571,104.8,2620.0,276.5,171.5,43.0,55.0,0.716088,0.0,0.0
25572,104.8,2620.0,148.5,211.0,43.0,52.0,0.809353,0.0,0.0
25573,104.8,2620.0,210.0,209.5,42.0,55.0,0.700185,0.0,0.0
25574,104.92,2623.0,123.0,39.5,6.0,7.0,0.255472,0.0,0.0
25575,104.92,2623.0,135.5,49.0,7.0,10.0,0.459445,0.0,1.0
25576,104.92,2623.0,111.0,80.0,14.0,16.0,0.604544,-1.0,2.0
25577,104.92,2623.0,169.5,67.0,13.0,22.0,0.566588,0.0,1.0
25578,104.92,2623.0,185.5,69.0,13.0,20.0,0.476131,0.0,1.0
25579,104.92,2623.0,13.5,83.0,5.0,12.0,0.256636,-1.0,0.0
25580,104.92,2623.0,37.5,90.0,7.0,12.0,0.250979,0.0,0.0
25581,104.92,2623.0,76.0,87.0,4.0,10.0,0.314306,-1.0,0.0
25582,104.92,2623.0,175.5,88.5,17.0,19.0,0.360836,0.0,1.0
25583,104.92,2623.0,194.5,87.5,15.0,19.0,0.283081,1.0,1.0
25584,104.92,2623.0,38.5,124.0,9.0,16.0,0.289578,-3.0,2.0
25585,104.92,2623.0,39.0,131.5,10.0,15.0,0.453773,-2.0,3.0
25586,104.92,2623.0,154.5,105.0,17.0,24.0,0.426451,0.0,0.0
25587,104.92,2623.0,180.5,105.5,17.0,25.0,0.717175,0.0,2.0
25588,104.92,2623.0,201.5,99.5,17.0,19.0,0.61321,1.0,1.0
25589,104.92,2623.0,231.0,108.0,18.0,22.0,0.664661,0.0,0.0
25590,104.92,2623.0,153.0,123.0,20.0,22.0,0.381569,0.0,1.0
25591,104.92,2623.0,214.5,120.5,21.0,23.0,0.646367,0.0,1.0
25592,104.92,2623.0,247.0,124.0,22.0,26.0,0.536187,0.0,0.0
25593,104.92,2623.0,150.0,134.5,24.0,33.0,0.374064,0.0,1.0
25594,104.92,2623.0,188.0,137.5,22.0,29.0,0.516149,0.0,0.0
25595,104.92,2623.0,149.5,152.5,27.0,45.0,0.62125,0.0,1.0
25596,104.92,2623.0,223.5,149.0,25.0,28.0,0.670645,0.0,0.0
25597,104.92,2623.0,254.5,149.0,23.0,28.0,0.508609,0.0,0.0
25598,104.92,2623.0,190.5,164.5,27.0,35.0,0.437624,0.0,0.0
25599,104.92,2623.0,244.5,179.0,33.0,52.0,0.800716,0.0,0.0
25600,104.92,2623.0,269.0,204.0,16.0,34.0,0.303509,5.0,1.0
25601,104.92,2623.0,268.0,215.0,24.0,30.0,0.46447,5.0,1.0
25602,104.92,2623.0,276.5,171.5,43.0,55.0,0.716088,0.0,0.0
25603,104.92,2623.0,148.5,211.0,43.0,52.0,0.809353,0.0,0.0
25604,104.92,2623.0,210.0,209.5,42.0,55.0,0.700185,0.0,0.0
25605,105.04,2626.0,123.0,39.5,6.0,7.0,0.255472,0.0,0.0
25606,105.04,2626.0,135.5,50.0,7.0,10.0,0.459445,-1.0,0.0
25607,105.04,2626.0,110.0,82.0,14.0,16.0,0.604544,-1.0,1.0
25608,105.04,2626.0,169.5,68.0,13.0,22.0,0.566588,0.0,0.0
25609,105.04,2626.0,185.5,70.0,13.0,20.0,0.476131,1.0,0.0
25610,105.04,2626.0,12.5,83.0,5.0,12.0,0.256636,-1.0,0.0
25611,105.04,2626.0,37.5,90.0,7.0,12.0,0.250979,0.0,0.0
25612,105.04,2626.0,75.0,87.0,4.0,10.0,0.314306,0.0,1.0
25613,105.04,2626.0,175.5,89.5,17.0,19.0,0.360836,1.0,2.0
25614,105.04,2626.0,195.5,88.5,15.0,19.0,0.283081,1.0,0.0
25615,105.04,2626.0,35.5,126.0,9.0,16.0,0.289578,-1.0,2.0
25616,105.04,2626.0,37.0,134.5,10.0,15.0,0.453773,-2.0,1.0
25617,105.04,2626.0,154.5,105.0,17.0,24.0,0.426451,0.0,1.0
25618,105.04,2626.0,180.5,107.5,17.0,25.0,0.717175,0.0,0.0
25619,105.04,2626.0,202.5,100.5,17.0,19.0,0.61321,-1.0,0.0
25620,105.04,2626.0,231.0,108.0,18.0,22.0,0.664661,0.0,0.0
25621,105.04,2626.0,153.0,124.0,20.0,22.0,0.381569,0.0,0.0
25622,105.04,2626.0,214.5,121.5,21.0,23.0,0.646367,0.0,0.0
25623,105.04,2626.0,247.0,124.0,22.0,26.0,0.536187,0.0,0.0
25624,105.04,2626.0,150.0,135.5,24.0,33.0,0.374064,0.0,1.0
25625,105.04,2626.0,188.0,137.5,22.0,29.0,0.516149,0.0,0.0
25626,105.04,2626.0,149.5,153.5,27.0,45.0,0.62125,0.0,1.0
25627,105.04,2626.0,223.5,149.0,25.0,28.0,0.670645,0.0,0.0
25628,105.04,2626.0,254.5,149.0,23.0,28.0,0.508609,0.0,0.0
25629,105.04,2626.0,190.5,164.5,27.0,35.0,0.437624,0.0,0.0
25630,105.04,2626.0,244.5,179.0,33.0,52.0,0.800716,0.0,0.0
25631,105.04,2626.0,274.0,205.0,16.0,34.0,0.303509,5.0,0.0
25632,105.04,2626.0,273.0,216.0,24.0,30.0,0.46447,5.0,1.0
25633,105.04,2626.0,276.5,171.5,43.0,55.0,0.716088,0.0,0.0
25634,105.04,2626.0,148.5,211.0,43.0,52.0,0.809353,0.0,0.0
25635,105.04,2626.0,210.0,209.5,42.0,55.0,0.700185,0.0,0.0
25636,105.16,2629.0,123.0,39.5,6.0,7.0,0.255472,0.0,0.0
25637,105.16,2629.0,134.5,50.0,7.0,10.0,0.459445,-1.0,1.0
25638,105.16,2629.0,109.0,83.0,14.0,16.0,0.604544,1.0,2.0
25639,105.16,2629.0,169.5,68.0,13.0,22.0,0.566588,0.0,0.0
25640,105.16,2629.0,186.5,70.0,13.0,20.0,0.476131,-1.0,1.0
25641,105.16,2629.0,11.5,83.0,5.0,12.0,0.256636,0.0,0.0
25642,105.16,2629.0,37.5,90.0,7.0,12.0,0.250979,0.0,0.0
25643,105.16,2629.0,75.0,88.0,4.0,10.0,0.314306,0.0,0.0
25644,105.16,2629.0,176.5,91.5,17.0,19.0,0.360836,-1.0,0.0
25645,105.16,2629.0,196.5,88.5,15.0,19.0,0.283081,-1.0,0.0
25646,105.16,2629.0,34.5,128.0,9.0,16.0,0.289578,-3.0,2.0
25647,105.16,2629.0,35.0,135.5,10.0,15.0,0.453773,-2.0,3.0
25648,105.16,2629.0,154.5,106.0,17.0,24.0,0.426451,0.0,0.0
25649,105.16,2629.0,180.5,107.5,17.0,25.0,0.717175,1.0,1.0
25650,105.16,2629.0,201.5,100.5,17.0,19.0,0.61321,1.0,0.0
25651,105.16,2629.0,231.0,108.0,18.0,22.0,0.664661,0.0,0.0
25652,105.16,2629.0,153.0,124.0,20.0,22.0,0.381569,0.0,1.0
25653,105.16,2629.0,214.5,121.5,21.0,23.0,0.646367,0.0,0.0
25654,105.16,2629.0,247.0,124.0,22.0,26.0,0.536187,0.0,0.0
25655,105.16,2629.0,150.0,136.5,24.0,33.0,0.374064,0.0,-1.0
25656,105.16,2629.0,188.0,137.5,22.0,29.0,0.516149,0.0,0.0
25657,105.16,2629.0,149.5,154.5,27.0,45.0,0.62125,0.0,-1.0
25658,105.16,2629.0,223.5,149.0,25.0,28.0,0.670645,0.0,0.0
25659,105.16,2629.0,254.5,149.0,23.0,28.0,0.508609,0.0,0.0
25660,105.16,2629.0,190.5,164.5,27.0,35.0,0.437624,0.0,0.0
25661,105.16,2629.0,244.5,179.0,33.0,52.0,0.800716,0.0,0.0
25662,105.16,2629.0,279.0,205.0,16.0,34.0,0.303509,5.0,1.0
25663,105.16,2629.0,278.0,217.0,24.0,30.0,0.46447,5.0,1.0
25664,105.16,2629.0,276.5,171.5,43.0,55.0,0.716088,0.0,0.0
25665,105.16,2629.0,148.5,211.0,43.0,52.0,0.809353,0.0,0.0
25666,105.16,2629.0,210.0,209.5,42.0,55.0,0.700185,0.0,0.0
25667,105.28,2632.0,133.0,50.5,8.0,13.0,0.468676,0.0,1.0
25668,105.28,2632.0,169.0,68.0,12.0,20.0,0.45592,0.0,1.0
25669,105.28,2632.0,186.0,69.5,14.0,19.0,0.474306,0.0,1.0
25670,105.28,2632.0,37.0,89.0,6.0,12.0,0.254344,0.0,0.0
25671,105.28,2632.0,107.5,83.0,17.0,16.0,0.511785,-1.0,2.0
25672,105.28,2632.0,176.0,89.5,16.0,17.0,0.379474,0.0,1.0
25673,105.28,2632.0,196.5,87.0,15.0,18.0,0.261482,0.0,1.0
25674,105.28,2632.0,34.5,125.5,7.0,11.0,0.288486,-2.0,2.0
25675,105.28,2632.0,216.5,89.0,17.0,22.0,0.286409,0.0,0.0
25676,105.28,2632.0,155.5,105.5,17.0,23.0,0.436229,0.0,1.0
25677,105.28,2632.0,180.5,105.5,17.0,27.0,0.657224,0.0,1.0
25678,105.28,2632.0,202.5,100.5,17.0,21.0,0.635608,0.0,1.0
25679,105.28,2632.0,231.0,108.0,18.0,22.0,0.694828,0.0,0.0
25680,105.28,2632.0,153.0,120.0,20.0,22.0,0.328671,0.0,1.0
25681,105.28,2632.0,216.0,119.5,22.0,23.0,0.641464,0.0,0.0
25682,105.28,2632.0,247.0,124.0,22.0,26.0,0.513105,0.0,0.0
25683,105.28,2632.0,32.0,133.0,14.0,22.0,0.468913,-2.0,2.0
25684,105.28,2632.0,150.0,136.0,24.0,32.0,0.343244,0.0,0.0
25685,105.28,2632.0,187.5,136.5,21.0,29.0,0.410942,0.0,0.0
25686,105.28,2632.0,149.5,152.0,27.0,48.0,0.60482,0.0,0.0
25687,105.28,2632.0,191.0,151.5,24.0,27.0,0.286167,0.0,0.0
25688,105.28,2632.0,223.5,148.5,25.0,27.0,0.701372,0.0,0.0
25689,105.28,2632.0,254.0,149.0,22.0,28.0,0.526973,0.0,0.0
25690,105.28,2632.0,190.5,165.0,27.0,34.0,0.418653,0.0,0.0
25691,105.28,2632.0,245.5,179.5,35.0,49.0,0.774529,0.0,0.0
25692,105.28,2632.0,208.5,211.0,35.0,50.0,0.718112,0.0,0.0
25693,105.28,2632.0,285.5,215.5,15.0,29.0,0.346384,5.0,0.0
25694,105.28,2632.0,281.0,223.0,24.0,18.0,0.261928,5.0,0.0
25695,105.28,2632.0,276.0,172.0,42.0,56.0,0.730666,0.0,0.0
25696,105.28,2632.0,148.5,211.0,43.0,52.0,0.816726,0.0,0.0
25697,105.4,2635.0,133.0,51.5,8.0,13.0,0.468676,0.0,1.0
25698,105.4,2635.0,169.0,69.0,12.0,20.0,0.45592,0.0,0.0
25699,105.4,2635.0,186.0,70.5,14.0,19.0,0.474306,0.0,-1.0
25700,105.4,2635.0,37.0,89.0,6.0,12.0,0.254344,0.0,0.0
25701,105.4,2635.0,106.5,85.0,17.0,16.0,0.511785,-2.0,1.0
25702,105.4,2635.0,176.0,90.5,16.0,17.0,0.379474,0.0,-1.0
25703,105.4,2635.0,196.5,88.0,15.0,18.0,0.261482,0.0,0.0
25704,105.4,2635.0,32.5,127.5,7.0,11.0,0.288486,-2.0,2.0
25705,105.4,2635.0,216.5,89.0,17.0,22.0,0.286409,0.0,0.0
25706,105.4,2635.0,155.5,106.5,17.0,23.0,0.436229,0.0,-1.0
25707,105.4,2635.0,180.5,106.5,17.0,27.0,0.657224,0.0,-1.0
25708,105.4,2635.0,202.5,101.5,17.0,21.0,0.635608,0.0,1.0
25709,105.4,2635.0,231.0,108.0,18.0,22.0,0.694828,0.0,0.0
25710,105.4,2635.0,153.0,121.0,20.0,22.0,0.328671,0.0,0.0
25711,105.4,2635.0,216.0,119.5,22.0,23.0,0.641464,0.0,0.0
25712,105.4,2635.0,247.0,124.0,22.0,26.0,0.513105,0.0,0.0
25713,105.4,2635.0,30.0,135.0,14.0,22.0,0.468913,-3.0,2.0
25714,105.4,2635.0,150.0,136.0,24.0,32.0,0.343244,0.0,0.0
25715,105.4,2635.0,187.5,136.5,21.0,29.0,0.410942,0.0,0.0
25716,105.4,2635.0,149.5,152.0,27.0,48.0,0.60482,0.0,0.0
25717,105.4,2635.0,191.0,151.5,24.0,27.0,0.286167,0.0,0.0
25718,105.4,2635.0,223.5,148.5,25.0,27.0,0.701372,0.0,0.0
25719,105.4,2635.0,254.0,149.0,22.0,28.0,0.526973,0.0,0.0
25720,105.4,2635.0,190.5,165.0,27.0,34.0,0.418653,0.0,0.0
25721,105.4,2635.0,245.5,179.5,35.0,49.0,0.774529,0.0,0.0
25722,105.4,2635.0,208.5,211.0,35.0,50.0,0.718112,0.0,0.0
25723,105.4,2635.0,290.5,215.5,15.0,29.0,0.346384,3.0,0.0
25724,105.4,2635.0,286.0,223.0,24.0,18.0,0.261928,5.0,0.0
25725,105.4,2635.0,276.0,172.0,42.0,56.0,0.730666,0.0,0.0
25726,105.4,2635.0,148.5,211.0,43.0,52.0,0.816726,0.0,0.0
25727,105.52,2638.0,133.0,52.5,8.0,13.0,0.468676,-1.0,0.0
25728,105.52,2638.0,169.0,69.0,12.0,20.0,0.45592,0.0,0.0
25729,105.52,2638.0,186.0,69.5,14.0,19.0,0.474306,1.0,1.0
25730,105.52,2638.0,37.0,89.0,6.0,12.0,0.254344,0.0,0.0
25731,105.52,2638.0,104.5,86.0,17.0,16.0,0.511785,-2.0,2.0
25732,105.52,2638.0,176.0,89.5,16.0,17.0,0.379474,0.0,1.0
25733,105.52,2638.0,196.5,88.0,15.0,18.0,0.261482,1.0,1.0
25734,105.52,2638.0,30.5,129.5,7.0,11.0,0.288486,-3.0,2.0
25735,105.52,2638.0,216.5,89.0,17.0,22.0,0.286409,0.0,0.0
25736,105.52,2638.0,155.5,105.5,17.0,23.0,0.436229,0.0,2.0
25737,105.52,2638.0,180.5,105.5,17.0,27.0,0.657224,0.0,2.0
25738,105.52,2638.0,202.5,102.5,17.0,21.0,0.635608,0.0,-1.0
25739,105.52,2638.0,231.0,108.0,18.0,22.0,0.694828,0.0,0.0
25740,105.52,2638.0,153.0,121.0,20.0,22.0,0.328671,0.0,0.0
25741,105.52,2638.0,216.0,119.5,22.0,23.0,0.641464,0.0,0.0
25742,105.52,2638.0,247.0,124.0,22.0,26.0,0.513105,0.0,0.0
25743,105.52,2638.0,27.0,137.0,14.0,22.0,0.468913,-2.0,3.0
25744,105.52,2638.0,150.0,136.0,24.0,32.0,0.343244,0.0,1.0
25745,105.52,2638.0,187.5,136.5,21.0,29.0,0.410942,0.0,0.0
25746,105.52,2638.0,149.5,152.0,27.0,48.0,0.60482,0.0,0.0
25747,105.52,2638.0,191.0,151.5,24.0,27.0,0.286167,0.0,0.0
25748,105.52,2638.0,223.5,148.5,25.0,27.0,0.701372,0.0,0.0
25749,105.52,2638.0,254.0,149.0,22.0,28.0,0.526973,0.0,0.0
25750,105.52,2638.0,190.5,165.0,27.0,34.0,0.418653,0.0,0.0
25751,105.52,2638.0,245.5,179.5,35.0,49.0,0.774529,0.0,0.0
25752,105.52,2638.0,208.5,211.0,35.0,50.0,0.718112,0.0,0.0
25753,105.52,2638.0,293.5,215.5,15.0,29.0,0.346384,5.0,0.0
25754,105.52,2638.0,291.0,223.0,24.0,18.0,0.261928,4.0,0.0
25755,105.52,2638.0,276.0,172.0,42.0,56.0,0.730666,0.0,0.0
25756,105.52,2638.0,148.5,211.0,43.0,52.0,0.816726,0.0,0.0
25757,105.64,2641.0,132.0,52.5,8.0,13.0,0.468676,0.0,1.0
25758,105.64,2641.0,169.0,69.0,12.0,20.0,0.45592,0.0,1.0
25759,105.64,2641.0,187.0,70.5,14.0,19.0,0.474306,0.0,0.0
25760,105.64,2641.0,37.0,89.0,6.0,12.0,0.254344,0.0,0.0
25761,105.64,2641.0,102.5,88.0,17.0,16.0,0.511785,-3.0,3.0
25762,105.64,2641.0,176.0,90.5,16.0,17.0,0.379474,1.0,0.0
25763,105.64,2641.0,197.5,89.0,15.0,18.0,0.261482,1.0,0.0
25764,105.64,2641.0,27.5,131.5,7.0,11.0,0.288486,-1.0,3.0
25765,105.64,2641.0,216.5,89.0,17.0,22.0,0.286409,0.0,0.0
25766,105.64,2641.0,155.5,107.5,17.0,23.0,0.436229,0.0,0.0
25767,105.64,2641.0,180.5,107.5,17.0,27.0,0.657224,1.0,1.0
25768,105.64,2641.0,202.5,101.5,17.0,21.0,0.635608,1.0,2.0
25769,105.64,2641.0,231.0,108.0,18.0,22.0,0.694828,0.0,0.0
25770,105.64,2641.0,153.0,121.0,20.0,22.0,0.328671,0.0,1.0
25771,105.64,2641.0,216.0,119.5,22.0,23.0,0.641464,0.0,0.0
25772,105.64,2641.0,247.0,124.0,22.0,26.0,0.513105,0.0,0.0
25773,105.64,2641.0,25.0,140.0,14.0,22.0,0.468913,-3.0,3.0
25774,105.64,2641.0,150.0,137.0,24.0,32.0,0.343244,0.0,0.0
25775,105.64,2641.0,187.5,136.5,21.0,29.0,0.410942,0.0,0.0
25776,105.64,2641.0,149.5,152.0,27.0,48.0,0.60482,0.0,0.0
25777,105.64,2641.0,191.0,151.5,24.0,27.0,0.286167,0.0,0.0
25778,105.64,2641.0,223.5,148.5,25.0,27.0,0.701372,0.0,0.0
25779,105.64,2641.0,254.0,149.0,22.0,28.0,0.526973,0.0,0.0
25780,105.64,2641.0,190.5,165.0,27.0,34.0,0.418653,0.0,0.0
25781,105.64,2641.0,245.5,179.5,35.0,49.0,0.774529,0.0,0.0
25782,105.64,2641.0,208.5,211.0,35.0,50.0,0.718112,0.0,0.0
25783,105.64,2641.0,298.5,215.5,15.0,29.0,0.346384,4.0,0.0
25784,105.64,2641.0,295.0,223.0,24.0,18.0,0.261928,5.0,0.0
25785,105.64,2641.0,276.0,172.0,42.0,56.0,0.730666,0.0,0.0
25786,105.64,2641.0,148.5,211.0,43.0,52.0,0.816726,0.0,0.0
25787,105.76,2644.0,131.5,52.0,9.0,14.0,0.409906,0.0,1.0
25788,105.76,2644.0,170.0,69.0,14.0,22.0,0.458715,0.0,0.0
25789,105.76,2644.0,186.0,69.5,14.0,19.0,0.468956,0.0,0.0
25790,105.76,2644.0,12.0,84.0,4.0,12.0,0.27076,0.0,0.0
25791,105.76,2644.0,177.0,90.0,16.0,16.0,0.331726,0.0,1.0
25792,105.76,2644.0,22.0,138.5,8.0,15.0,0.260587,-3.0,3.0
25793,105.76,2644.0,104.5,91.0,19.0,24.0,0.628375,-2.0,3.0
25794,105.76,2644.0,154.0,84.0,16.0,24.0,0.387488,0.0,0.0
25795,105.76,2644.0,216.0,88.0,18.0,20.0,0.336824,0.0,0.0
25796,105.76,2644.0,155.5,106.5,17.0,25.0,0.50546,0.0,1.0
25797,105.76,2644.0,179.0,104.5,18.0,25.0,0.586545,0.0,1.0
25798,105.76,2644.0,202.5,101.5,17.0,23.0,0.688712,0.0,0.0
25799,105.76,2644.0,230.5,108.5,19.0,23.0,0.717831,0.0,0.0
25800,105.76,2644.0,153.5,120.5,19.0,25.0,0.322969,0.0,0.0
25801,105.76,2644.0,183.5,116.5,23.0,23.0,0.496454,0.0,1.0
25802,105.76,2644.0,215.0,119.5,22.0,25.0,0.619041,0.0,0.0
25803,105.76,2644.0,246.5,124.5,23.0,27.0,0.531252,0.0,0.0
25804,105.76,2644.0,22.0,141.0,14.0,28.0,0.398779,-3.0,3.0
