,time,frame,x,y,w,h,Rf,mx,my
16328,789.16,19729.0,261.5,91.5,27.0,47.0,0.321901,0.0,0.0
16329,789.16,19729.0,273.5,90.0,19.0,40.0,0.381574,0.0,0.0
16330,789.16,19729.0,250.0,96.0,30.0,44.0,0.546883,0.0,0.0
16331,789.16,19729.0,311.5,106.5,15.0,43.0,0.363283,0.0,0.0
16332,789.28,19732.0,273.0,90.0,20.0,40.0,0.392711,0.0,0.0
16333,789.28,19732.0,258.0,94.5,30.0,49.0,0.590855,0.0,0.0
16334,789.28,19732.0,311.0,106.0,16.0,42.0,0.301431,0.0,0.0
16335,789.4,19735.0,273.0,90.0,20.0,40.0,0.392711,0.0,0.0
16336,789.4,19735.0,258.0,94.5,30.0,49.0,0.590855,0.0,0.0
16337,789.4,19735.0,311.0,106.0,16.0,42.0,0.301431,0.0,0.0
16338,789.52,19738.0,273.0,90.0,20.0,40.0,0.392711,0.0,0.0
16339,789.52,19738.0,258.0,94.5,30.0,49.0,0.590855,0.0,0.0
16340,789.52,19738.0,311.0,106.0,16.0,42.0,0.301431,0.0,0.0
16341,789.64,19741.0,273.0,90.0,20.0,40.0,0.392711,0.0,0.0
16342,789.64,19741.0,258.0,94.5,30.0,49.0,0.590855,0.0,0.0
16343,789.64,19741.0,311.0,106.0,16.0,42.0,0.301431,0.0,0.0
16344,789.76,19744.0,273.5,90.0,21.0,40.0,0.265814,0.0,0.0
16345,789.76,19744.0,258.0,95.0,32.0,46.0,0.592327,0.0,0.0
16346,789.76,19744.0,276.0,188.0,28.0,40.0,0.250847,0.0,0.0
16347,789.88,19747.0,273.5,90.0,21.0,40.0,0.265814,0.0,0.0
16348,789.88,19747.0,258.0,95.0,32.0,46.0,0.592327,0.0,0.0
16349,789.88,19747.0,276.0,188.0,28.0,40.0,0.250847,0.0,0.0
16350,790.0,19750.0,273.5,90.0,21.0,40.0,0.265814,0.0,0.0
16351,790.0,19750.0,258.0,95.0,32.0,46.0,0.592327,0.0,0.0
16352,790.0,19750.0,276.0,188.0,28.0,40.0,0.250847,0.0,0.0
16353,790.12,19753.0,273.5,90.0,21.0,40.0,0.265814,0.0,0.0
16354,790.12,19753.0,258.0,95.0,32.0,46.0,0.592327,0.0,0.0
16355,790.12,19753.0,276.0,188.0,28.0,40.0,0.250847,0.0,0.0
16356,790.24,19756.0,257.0,95.5,30.0,47.0,0.560156,0.0,0.0
16357,790.24,19756.0,311.5,105.5,15.0,39.0,0.256552,0.0,0.0
16358,790.36,19759.0,257.0,95.5,30.0,47.0,0.560156,0.0,0.0
16359,790.36,19759.0,311.5,105.5,15.0,39.0,0.256552,0.0,0.0
16360,790.48,19762.0,257.0,95.5,30.0,47.0,0.560156,0.0,0.0
16361,790.48,19762.0,311.5,105.5,15.0,39.0,0.256552,0.0,0.0
16362,790.6,19765.0,257.0,95.5,30.0,47.0,0.560156,0.0,0.0
16363,790.6,19765.0,311.5,105.5,15.0,39.0,0.256552,0.0,0.0
16364,790.72,19768.0,274.0,91.0,20.0,38.0,0.321118,0.0,0.0
16365,790.72,19768.0,251.0,96.5,32.0,43.0,0.550605,0.0,0.0
16366,790.72,19768.0,311.5,106.0,15.0,44.0,0.324401,0.0,0.0
16367,790.72,19768.0,276.0,187.5,26.0,37.0,0.2839,0.0,0.0
16368,790.84,19771.0,274.0,91.0,20.0,38.0,0.321118,0.0,0.0
16369,790.84,19771.0,251.0,96.5,32.0,43.0,0.550605,0.0,0.0
16370,790.84,19771.0,311.5,106.0,15.0,44.0,0.324401,0.0,0.0
16371,790.84,19771.0,276.0,187.5,26.0,37.0,0.2839,0.0,0.0
16372,790.96,19774.0,274.0,91.0,20.0,38.0,0.321118,0.0,0.0
16373,790.96,19774.0,251.0,96.5,32.0,43.0,0.550605,0.0,0.0
16374,790.96,19774.0,311.5,106.0,15.0,44.0,0.324401,0.0,0.0
16375,790.96,19774.0,276.0,187.5,26.0,37.0,0.2839,0.0,0.0
16376,791.08,19777.0,274.0,91.0,20.0,38.0,0.321118,0.0,0.0
16377,791.08,19777.0,251.0,96.5,32.0,43.0,0.550605,0.0,0.0
16378,791.08,19777.0,311.5,106.0,15.0,44.0,0.324401,0.0,0.0
16379,791.08,19777.0,276.0,187.5,26.0,37.0,0.2839,0.0,0.0
16380,791.2,19780.0,274.0,90.0,20.0,38.0,0.294034,0.0,0.0
16381,791.2,19780.0,258.0,96.0,30.0,46.0,0.524723,0.0,0.0
16382,791.2,19780.0,312.0,105.0,14.0,40.0,0.303212,0.0,0.0
16383,791.2,19780.0,275.0,187.0,26.0,38.0,0.285697,0.0,0.0
16384,791.32,19783.0,274.0,90.0,20.0,38.0,0.294034,0.0,0.0
16385,791.32,19783.0,258.0,96.0,30.0,46.0,0.524723,0.0,0.0
16386,791.32,19783.0,312.0,105.0,14.0,40.0,0.303212,0.0,0.0
16387,791.32,19783.0,275.0,187.0,26.0,38.0,0.285697,0.0,0.0
16388,791.44,19786.0,274.0,90.0,20.0,38.0,0.294034,0.0,0.0
16389,791.44,19786.0,258.0,96.0,30.0,46.0,0.524723,0.0,0.0
16390,791.44,19786.0,312.0,105.0,14.0,40.0,0.303212,0.0,0.0
16391,791.44,19786.0,275.0,187.0,26.0,38.0,0.285697,0.0,0.0
16392,791.56,19789.0,274.0,90.0,20.0,38.0,0.294034,0.0,0.0
16393,791.56,19789.0,258.0,96.0,30.0,46.0,0.524723,0.0,0.0
16394,791.56,19789.0,312.0,105.0,14.0,40.0,0.303212,0.0,0.0
16395,791.56,19789.0,275.0,187.0,26.0,38.0,0.285697,0.0,0.0
16396,791.68,19792.0,273.0,90.0,20.0,40.0,0.429475,0.0,0.0
16397,791.68,19792.0,257.5,95.5,29.0,47.0,0.520976,0.0,0.0
16398,791.68,19792.0,311.5,105.0,15.0,40.0,0.312077,0.0,0.0
16399,791.68,19792.0,276.0,187.0,28.0,38.0,0.280053,0.0,0.0
16400,791.8,19795.0,273.0,90.0,20.0,40.0,0.429475,0.0,0.0
16401,791.8,19795.0,257.5,95.5,29.0,47.0,0.520976,0.0,0.0
16402,791.8,19795.0,311.5,105.0,15.0,40.0,0.312077,0.0,0.0
16403,791.8,19795.0,276.0,187.0,28.0,38.0,0.280053,0.0,0.0
16404,791.92,19798.0,273.0,90.0,20.0,40.0,0.429475,0.0,0.0
16405,791.92,19798.0,257.5,95.5,29.0,47.0,0.520976,0.0,0.0
16406,791.92,19798.0,311.5,105.0,15.0,40.0,0.312077,0.0,0.0
16407,791.92,19798.0,276.0,187.0,28.0,38.0,0.280053,0.0,0.0
16408,792.04,19801.0,273.0,90.0,20.0,40.0,0.429475,0.0,0.0
16409,792.04,19801.0,257.5,95.5,29.0,47.0,0.520976,0.0,0.0
16410,792.04,19801.0,311.5,105.0,15.0,40.0,0.312077,0.0,0.0
16411,792.04,19801.0,276.0,187.0,28.0,38.0,0.280053,0.0,0.0
16412,792.16,19804.0,273.0,91.0,20.0,42.0,0.485695,0.0,0.0
16413,792.16,19804.0,258.5,95.5,27.0,49.0,0.482672,0.0,0.0
16414,792.16,19804.0,312.0,105.5,14.0,43.0,0.367695,0.0,0.0
16415,792.28,19807.0,273.0,91.0,20.0,42.0,0.485695,0.0,0.0
16416,792.28,19807.0,258.5,95.5,27.0,49.0,0.482672,0.0,0.0
16417,792.28,19807.0,312.0,105.5,14.0,43.0,0.367695,0.0,0.0
16418,792.4,19810.0,273.0,91.0,20.0,42.0,0.485695,0.0,0.0
16419,792.4,19810.0,258.5,95.5,27.0,49.0,0.482672,0.0,0.0
16420,792.4,19810.0,312.0,105.5,14.0,43.0,0.367695,0.0,0.0
16421,792.52,19813.0,273.0,91.0,20.0,42.0,0.485695,0.0,0.0
16422,792.52,19813.0,258.5,95.5,27.0,49.0,0.482672,0.0,0.0
16423,792.52,19813.0,312.0,105.5,14.0,43.0,0.367695,0.0,0.0
16424,792.64,19816.0,263.0,91.5,26.0,47.0,0.363121,0.0,0.0
16425,792.64,19816.0,273.0,90.5,20.0,41.0,0.474212,0.0,0.0
16426,792.64,19816.0,250.5,96.5,31.0,43.0,0.521254,0.0,0.0
16427,792.64,19816.0,311.5,104.5,15.0,43.0,0.330592,0.0,0.0
16428,792.64,19816.0,276.5,188.0,29.0,40.0,0.282774,0.0,0.0
16429,792.76,19819.0,263.0,91.5,26.0,47.0,0.363121,0.0,0.0
16430,792.76,19819.0,273.0,90.5,20.0,41.0,0.474212,0.0,0.0
16431,792.76,19819.0,250.5,96.5,31.0,43.0,0.521254,0.0,0.0
16432,792.76,19819.0,311.5,104.5,15.0,43.0,0.330592,0.0,0.0
16433,792.76,19819.0,276.5,188.0,29.0,40.0,0.282774,0.0,0.0
16434,792.88,19822.0,263.0,91.5,26.0,47.0,0.363121,0.0,0.0
16435,792.88,19822.0,273.0,90.5,20.0,41.0,0.474212,0.0,0.0
16436,792.88,19822.0,250.5,96.5,31.0,43.0,0.521254,0.0,0.0
16437,792.88,19822.0,311.5,104.5,15.0,43.0,0.330592,0.0,0.0
16438,792.88,19822.0,276.5,188.0,29.0,40.0,0.282774,0.0,0.0
16439,793.0,19825.0,263.0,91.5,26.0,47.0,0.363121,0.0,0.0
16440,793.0,19825.0,273.0,90.5,20.0,41.0,0.474212,0.0,0.0
16441,793.0,19825.0,250.5,96.5,31.0,43.0,0.521254,0.0,0.0
16442,793.0,19825.0,311.5,104.5,15.0,43.0,0.330592,0.0,0.0
16443,793.0,19825.0,276.5,188.0,29.0,40.0,0.282774,0.0,0.0
16444,793.12,19828.0,272.5,90.5,21.0,43.0,0.424194,0.0,0.0
16445,793.12,19828.0,250.0,96.0,30.0,44.0,0.516602,0.0,0.0
16446,793.12,19828.0,311.0,105.0,16.0,40.0,0.290342,0.0,0.0
16447,793.12,19828.0,298.5,116.0,27.0,36.0,0.261139,0.0,0.0
16448,793.12,19828.0,276.5,188.5,27.0,39.0,0.340874,0.0,0.0
16449,793.12,19828.0,296.5,135.0,43.0,84.0,0.280811,0.0,0.0
16450,793.24,19831.0,272.5,90.5,21.0,43.0,0.424194,0.0,0.0
16451,793.24,19831.0,250.0,96.0,30.0,44.0,0.516602,0.0,0.0
16452,793.24,19831.0,311.0,105.0,16.0,40.0,0.290342,0.0,0.0
16453,793.24,19831.0,298.5,116.0,27.0,36.0,0.261139,0.0,0.0
16454,793.24,19831.0,276.5,188.5,27.0,39.0,0.340874,0.0,0.0
16455,793.24,19831.0,296.5,135.0,43.0,84.0,0.280811,0.0,0.0
16456,793.36,19834.0,272.5,90.5,21.0,43.0,0.424194,0.0,0.0
16457,793.36,19834.0,250.0,96.0,30.0,44.0,0.516602,0.0,0.0
16458,793.36,19834.0,311.0,105.0,16.0,40.0,0.290342,0.0,0.0
16459,793.36,19834.0,298.5,116.0,27.0,36.0,0.261139,0.0,0.0
16460,793.36,19834.0,276.5,188.5,27.0,39.0,0.340874,0.0,0.0
16461,793.36,19834.0,296.5,135.0,43.0,84.0,0.280811,0.0,0.0
16462,793.48,19837.0,272.5,90.5,21.0,43.0,0.424194,0.0,0.0
16463,793.48,19837.0,250.0,96.0,30.0,44.0,0.516602,0.0,0.0
16464,793.48,19837.0,311.0,105.0,16.0,40.0,0.290342,0.0,0.0
16465,793.48,19837.0,298.5,116.0,27.0,36.0,0.261139,0.0,0.0
16466,793.48,19837.0,276.5,188.5,27.0,39.0,0.340874,0.0,0.0
16467,793.48,19837.0,296.5,135.0,43.0,84.0,0.280811,0.0,0.0
16468,793.6,19840.0,273.5,90.5,21.0,41.0,0.346649,0.0,0.0
16469,793.6,19840.0,258.5,96.0,29.0,48.0,0.483525,0.0,0.0
16470,793.6,19840.0,311.0,105.0,16.0,40.0,0.269106,0.0,0.0
16471,793.6,19840.0,277.0,188.0,28.0,38.0,0.282494,0.0,0.0
16472,793.72,19843.0,273.5,90.5,21.0,41.0,0.346649,0.0,0.0
16473,793.72,19843.0,258.5,96.0,29.0,48.0,0.483525,0.0,0.0
16474,793.72,19843.0,311.0,105.0,16.0,40.0,0.269106,0.0,0.0
16475,793.72,19843.0,277.0,188.0,28.0,38.0,0.282494,0.0,0.0
16476,793.84,19846.0,273.5,90.5,21.0,41.0,0.346649,0.0,0.0
16477,793.84,19846.0,258.5,96.0,29.0,48.0,0.483525,0.0,0.0
16478,793.84,19846.0,311.0,105.0,16.0,40.0,0.269106,0.0,0.0
16479,793.84,19846.0,277.0,188.0,28.0,38.0,0.282494,0.0,0.0
16480,793.96,19849.0,273.5,90.5,21.0,41.0,0.346649,0.0,0.0
16481,793.96,19849.0,258.5,96.0,29.0,48.0,0.483525,0.0,0.0
16482,793.96,19849.0,311.0,105.0,16.0,40.0,0.269106,0.0,0.0
16483,793.96,19849.0,277.0,188.0,28.0,38.0,0.282494,0.0,0.0
16484,794.08,19852.0,263.5,92.0,25.0,46.0,0.330902,0.0,0.0
16485,794.08,19852.0,273.0,91.0,20.0,42.0,0.470423,0.0,0.0
16486,794.08,19852.0,250.0,96.0,30.0,44.0,0.570718,0.0,0.0
16487,794.08,19852.0,311.5,106.0,15.0,42.0,0.364883,0.0,0.0
16488,794.08,19852.0,277.0,187.5,30.0,39.0,0.277965,0.0,0.0
16489,794.2,19855.0,263.5,92.0,25.0,46.0,0.330902,0.0,0.0
16490,794.2,19855.0,273.0,91.0,20.0,42.0,0.470423,0.0,0.0
16491,794.2,19855.0,250.0,96.0,30.0,44.0,0.570718,0.0,0.0
16492,794.2,19855.0,311.5,106.0,15.0,42.0,0.364883,0.0,0.0
16493,794.2,19855.0,277.0,187.5,30.0,39.0,0.277965,0.0,0.0
16494,794.32,19858.0,263.5,92.0,25.0,46.0,0.330902,0.0,0.0
16495,794.32,19858.0,273.0,91.0,20.0,42.0,0.470423,0.0,0.0
16496,794.32,19858.0,250.0,96.0,30.0,44.0,0.570718,0.0,0.0
16497,794.32,19858.0,311.5,106.0,15.0,42.0,0.364883,0.0,0.0
16498,794.32,19858.0,277.0,187.5,30.0,39.0,0.277965,0.0,0.0
16499,794.44,19861.0,263.5,92.0,25.0,46.0,0.330902,0.0,0.0
16500,794.44,19861.0,273.0,91.0,20.0,42.0,0.470423,0.0,0.0
16501,794.44,19861.0,250.0,96.0,30.0,44.0,0.570718,0.0,0.0
16502,794.44,19861.0,311.5,106.0,15.0,42.0,0.364883,0.0,0.0
16503,794.44,19861.0,277.0,187.5,30.0,39.0,0.277965,0.0,0.0
16504,794.56,19864.0,274.0,89.5,20.0,39.0,0.326686,0.0,0.0
16505,794.56,19864.0,258.5,96.0,29.0,46.0,0.550709,0.0,0.0
16506,794.56,19864.0,312.0,105.0,14.0,42.0,0.298623,0.0,0.0
16507,794.68,19867.0,274.0,89.5,20.0,39.0,0.326686,0.0,0.0
16508,794.68,19867.0,258.5,96.0,29.0,46.0,0.550709,0.0,0.0
16509,794.68,19867.0,312.0,105.0,14.0,42.0,0.298623,0.0,0.0
16510,794.8,19870.0,274.0,89.5,20.0,39.0,0.326686,0.0,0.0
16511,794.8,19870.0,258.5,96.0,29.0,46.0,0.550709,0.0,0.0
16512,794.8,19870.0,312.0,105.0,14.0,42.0,0.298623,0.0,0.0
16513,794.92,19873.0,274.0,89.5,20.0,39.0,0.326686,0.0,0.0
16514,794.92,19873.0,258.5,96.0,29.0,46.0,0.550709,0.0,0.0
16515,794.92,19873.0,312.0,105.0,14.0,42.0,0.298623,0.0,0.0
16516,795.04,19876.0,274.0,90.5,20.0,39.0,0.358748,0.0,0.0
16517,795.04,19876.0,259.0,96.0,30.0,46.0,0.555,0.0,0.0
16518,795.04,19876.0,311.0,105.5,16.0,41.0,0.289493,0.0,0.0
16519,795.16,19879.0,274.0,90.5,20.0,39.0,0.358748,0.0,0.0
16520,795.16,19879.0,259.0,96.0,30.0,46.0,0.555,0.0,0.0
16521,795.16,19879.0,311.0,105.5,16.0,41.0,0.289493,0.0,0.0
16522,795.28,19882.0,274.0,90.5,20.0,39.0,0.358748,0.0,0.0
16523,795.28,19882.0,259.0,96.0,30.0,46.0,0.555,0.0,0.0
16524,795.28,19882.0,311.0,105.5,16.0,41.0,0.289493,0.0,0.0
16525,795.4,19885.0,274.0,90.5,20.0,39.0,0.358748,0.0,0.0
16526,795.4,19885.0,259.0,96.0,30.0,46.0,0.555,0.0,0.0
16527,795.4,19885.0,311.0,105.5,16.0,41.0,0.289493,0.0,0.0
16528,795.52,19888.0,273.5,91.0,21.0,42.0,0.356384,0.0,0.0
16529,795.52,19888.0,259.0,96.0,30.0,48.0,0.535242,0.0,0.0
16530,795.52,19888.0,311.5,105.5,15.0,41.0,0.290112,0.0,0.0
16531,795.64,19891.0,273.5,91.0,21.0,42.0,0.356384,0.0,0.0
16532,795.64,19891.0,259.0,96.0,30.0,48.0,0.535242,0.0,0.0
16533,795.64,19891.0,311.5,105.5,15.0,41.0,0.290112,0.0,0.0
16534,795.76,19894.0,273.5,91.0,21.0,42.0,0.356384,0.0,0.0
16535,795.76,19894.0,259.0,96.0,30.0,48.0,0.535242,0.0,0.0
16536,795.76,19894.0,311.5,105.5,15.0,41.0,0.290112,0.0,0.0
16537,795.88,19897.0,273.5,91.0,21.0,42.0,0.356384,0.0,0.0
16538,795.88,19897.0,259.0,96.0,30.0,48.0,0.535242,0.0,0.0
16539,795.88,19897.0,311.5,105.5,15.0,41.0,0.290112,0.0,0.0
16540,796.0,19900.0,273.0,90.5,20.0,41.0,0.421254,0.0,0.0
16541,796.0,19900.0,258.5,95.5,29.0,49.0,0.476043,0.0,0.0
16542,796.12,19903.0,273.0,90.5,20.0,41.0,0.421254,0.0,0.0
16543,796.12,19903.0,258.5,95.5,29.0,49.0,0.476043,0.0,0.0
16544,796.24,19906.0,273.0,90.5,20.0,41.0,0.421254,0.0,0.0
16545,796.24,19906.0,258.5,95.5,29.0,49.0,0.476043,0.0,0.0
16546,796.36,19909.0,273.0,90.5,20.0,41.0,0.421254,0.0,0.0
16547,796.36,19909.0,258.5,95.5,29.0,49.0,0.476043,0.0,0.0
16548,796.48,19912.0,262.5,91.0,27.0,46.0,0.350734,0.0,0.0
16549,796.48,19912.0,273.0,91.0,20.0,42.0,0.487792,0.0,0.0
16550,796.48,19912.0,250.5,96.0,31.0,44.0,0.568808,0.0,0.0
16551,796.6,19915.0,262.5,91.0,27.0,46.0,0.350734,0.0,0.0
16552,796.6,19915.0,273.0,91.0,20.0,42.0,0.487792,0.0,0.0
16553,796.6,19915.0,250.5,96.0,31.0,44.0,0.568808,0.0,0.0
16554,796.72,19918.0,262.5,91.0,27.0,46.0,0.350734,0.0,0.0
16555,796.72,19918.0,273.0,91.0,20.0,42.0,0.487792,0.0,0.0
16556,796.72,19918.0,250.5,96.0,31.0,44.0,0.568808,0.0,0.0
16557,796.84,19921.0,262.5,91.0,27.0,46.0,0.350734,0.0,0.0
16558,796.84,19921.0,273.0,91.0,20.0,42.0,0.487792,0.0,0.0
16559,796.84,19921.0,250.5,96.0,31.0,44.0,0.568808,0.0,0.0
16560,796.96,19924.0,257.0,95.5,34.0,51.0,0.636017,0.0,0.0
16561,796.96,19924.0,312.0,104.0,14.0,46.0,0.353724,0.0,0.0
16562,797.08,19927.0,257.0,95.5,34.0,51.0,0.636017,0.0,0.0
16563,797.08,19927.0,312.0,104.0,14.0,46.0,0.353724,0.0,0.0
16564,797.2,19930.0,257.0,95.5,34.0,51.0,0.636017,0.0,0.0
16565,797.2,19930.0,312.0,104.0,14.0,46.0,0.353724,0.0,0.0
16566,797.32,19933.0,257.0,95.5,34.0,51.0,0.636017,0.0,0.0
16567,797.32,19933.0,312.0,104.0,14.0,46.0,0.353724,0.0,0.0
16568,797.44,19936.0,257.5,95.5,33.0,51.0,0.60526,0.0,0.0
16569,797.44,19936.0,312.0,105.0,14.0,46.0,0.35223,0.0,0.0
16570,797.56,19939.0,257.5,95.5,33.0,51.0,0.60526,0.0,0.0
16571,797.56,19939.0,312.0,105.0,14.0,46.0,0.35223,0.0,0.0
16572,797.68,19942.0,257.5,95.5,33.0,51.0,0.60526,0.0,0.0
16573,797.68,19942.0,312.0,105.0,14.0,46.0,0.35223,0.0,0.0
16574,797.8,19945.0,257.5,95.5,33.0,51.0,0.60526,0.0,0.0
16575,797.8,19945.0,312.0,105.0,14.0,46.0,0.35223,0.0,0.0
16576,797.92,19948.0,273.5,90.0,21.0,40.0,0.31591,0.0,0.0
16577,797.92,19948.0,257.5,94.5,31.0,49.0,0.619313,0.0,0.0
16578,797.92,19948.0,311.0,105.5,16.0,41.0,0.280007,0.0,0.0
16579,798.04,19951.0,273.5,90.0,21.0,40.0,0.31591,0.0,0.0
16580,798.04,19951.0,257.5,94.5,31.0,49.0,0.619313,0.0,0.0
16581,798.04,19951.0,311.0,105.5,16.0,41.0,0.280007,0.0,0.0
16582,798.16,19954.0,273.5,90.0,21.0,40.0,0.31591,0.0,0.0
16583,798.16,19954.0,257.5,94.5,31.0,49.0,0.619313,0.0,0.0
16584,798.16,19954.0,311.0,105.5,16.0,41.0,0.280007,0.0,0.0
16585,798.28,19957.0,273.5,90.0,21.0,40.0,0.31591,0.0,0.0
16586,798.28,19957.0,257.5,94.5,31.0,49.0,0.619313,0.0,0.0
16587,798.28,19957.0,311.0,105.5,16.0,41.0,0.280007,0.0,0.0
16588,798.4,19960.0,273.0,91.0,22.0,42.0,0.376121,0.0,0.0
16589,798.4,19960.0,258.0,95.0,30.0,50.0,0.557322,0.0,0.0
16590,798.52,19963.0,273.0,91.0,22.0,42.0,0.376121,0.0,0.0
16591,798.52,19963.0,258.0,95.0,30.0,50.0,0.557322,0.0,0.0
16592,798.64,19966.0,273.0,91.0,22.0,42.0,0.376121,0.0,0.0
16593,798.64,19966.0,258.0,95.0,30.0,50.0,0.557322,0.0,0.0
16594,798.76,19969.0,273.0,91.0,22.0,42.0,0.376121,0.0,0.0
16595,798.76,19969.0,258.0,95.0,30.0,50.0,0.557322,0.0,0.0
16596,798.88,19972.0,273.5,91.5,21.0,43.0,0.415558,0.0,0.0
16597,798.88,19972.0,258.5,94.5,29.0,49.0,0.511299,0.0,0.0
16598,798.88,19972.0,311.0,105.0,16.0,42.0,0.345978,0.0,0.0
16599,799.0,19975.0,273.5,91.5,21.0,43.0,0.415558,0.0,0.0
16600,799.0,19975.0,258.5,94.5,29.0,49.0,0.511299,0.0,0.0
16601,799.0,19975.0,311.0,105.0,16.0,42.0,0.345978,0.0,0.0
16602,799.12,19978.0,273.5,91.5,21.0,43.0,0.415558,0.0,0.0
16603,799.12,19978.0,258.5,94.5,29.0,49.0,0.511299,0.0,0.0
16604,799.12,19978.0,311.0,105.0,16.0,42.0,0.345978,0.0,0.0
16605,799.24,19981.0,273.5,91.5,21.0,43.0,0.415558,0.0,0.0
16606,799.24,19981.0,258.5,94.5,29.0,49.0,0.511299,0.0,0.0
16607,799.24,19981.0,311.0,105.0,16.0,42.0,0.345978,0.0,0.0
16608,799.36,19984.0,272.5,90.5,21.0,43.0,0.430928,0.0,0.0
16609,799.36,19984.0,259.0,94.5,28.0,49.0,0.510064,0.0,0.0
16610,799.36,19984.0,311.0,105.0,16.0,40.0,0.252932,0.0,0.0
16611,799.48,19987.0,272.5,90.5,21.0,43.0,0.430928,0.0,0.0
16612,799.48,19987.0,259.0,94.5,28.0,49.0,0.510064,0.0,0.0
16613,799.48,19987.0,311.0,105.0,16.0,40.0,0.252932,0.0,0.0
16614,799.6,19990.0,272.5,90.5,21.0,43.0,0.430928,0.0,0.0
16615,799.6,19990.0,259.0,94.5,28.0,49.0,0.510064,0.0,0.0
16616,799.6,19990.0,311.0,105.0,16.0,40.0,0.252932,0.0,0.0
16617,799.72,19993.0,272.5,90.5,21.0,43.0,0.430928,0.0,0.0
16618,799.72,19993.0,259.0,94.5,28.0,49.0,0.510064,0.0,0.0
16619,799.72,19993.0,311.0,105.0,16.0,40.0,0.252932,0.0,0.0
16620,799.84,19996.0,273.0,90.5,22.0,43.0,0.422425,0.0,0.0
16621,799.84,19996.0,250.5,96.5,29.0,45.0,0.512868,0.0,0.0
16622,799.84,19996.0,310.5,105.0,17.0,38.0,0.251438,0.0,0.0
16623,799.96,19999.0,273.0,90.5,22.0,43.0,0.422425,0.0,0.0
16624,799.96,19999.0,250.5,96.5,29.0,45.0,0.512868,0.0,0.0
16625,799.96,19999.0,310.5,105.0,17.0,38.0,0.251438,0.0,0.0
16626,800.08,20002.0,273.0,90.5,22.0,43.0,0.422425,0.0,0.0
16627,800.08,20002.0,250.5,96.5,29.0,45.0,0.512868,0.0,0.0
16628,800.08,20002.0,310.5,105.0,17.0,38.0,0.251438,0.0,0.0
16629,800.2,20005.0,273.0,90.5,22.0,43.0,0.422425,0.0,0.0
16630,800.2,20005.0,250.5,96.5,29.0,45.0,0.512868,0.0,0.0
16631,800.2,20005.0,310.5,105.0,17.0,38.0,0.251438,0.0,0.0
16632,800.32,20008.0,273.5,90.0,23.0,42.0,0.347357,0.0,0.0
16633,800.32,20008.0,258.0,95.0,30.0,50.0,0.55231,0.0,0.0
16634,800.32,20008.0,311.0,105.5,16.0,43.0,0.287127,0.0,0.0
16635,800.44,20011.0,273.5,90.0,23.0,42.0,0.347357,0.0,0.0
16636,800.44,20011.0,258.0,95.0,30.0,50.0,0.55231,0.0,0.0
16637,800.44,20011.0,311.0,105.5,16.0,43.0,0.287127,0.0,0.0
16638,800.56,20014.0,273.5,90.0,23.0,42.0,0.347357,0.0,0.0
16639,800.56,20014.0,258.0,95.0,30.0,50.0,0.55231,0.0,0.0
16640,800.56,20014.0,311.0,105.5,16.0,43.0,0.287127,0.0,0.0
16641,800.68,20017.0,273.5,90.0,23.0,42.0,0.347357,0.0,0.0
16642,800.68,20017.0,258.0,95.0,30.0,50.0,0.55231,0.0,0.0
16643,800.68,20017.0,311.0,105.5,16.0,43.0,0.287127,0.0,0.0
16644,800.8,20020.0,262.5,92.0,27.0,48.0,0.397731,0.0,0.0
16645,800.8,20020.0,273.5,91.0,23.0,42.0,0.415769,0.0,0.0
16646,800.8,20020.0,250.5,96.0,31.0,46.0,0.555026,0.0,0.0
16647,800.92,20023.0,262.5,92.0,27.0,48.0,0.397731,0.0,0.0
16648,800.92,20023.0,273.5,91.0,23.0,42.0,0.415769,0.0,0.0
16649,800.92,20023.0,250.5,96.0,31.0,46.0,0.555026,0.0,0.0
16650,801.04,20026.0,262.5,92.0,27.0,48.0,0.397731,0.0,0.0
16651,801.04,20026.0,273.5,91.0,23.0,42.0,0.415769,0.0,0.0
16652,801.04,20026.0,250.5,96.0,31.0,46.0,0.555026,0.0,0.0
16653,801.16,20029.0,262.5,92.0,27.0,48.0,0.397731,0.0,0.0
16654,801.16,20029.0,273.5,91.0,23.0,42.0,0.415769,0.0,0.0
16655,801.16,20029.0,250.5,96.0,31.0,46.0,0.555026,0.0,0.0
16656,801.28,20032.0,274.0,90.5,24.0,43.0,0.326136,0.0,0.0
16657,801.28,20032.0,259.0,96.0,30.0,52.0,0.540708,0.0,0.0
16658,801.4,20035.0,274.0,90.5,24.0,43.0,0.326136,0.0,0.0
16659,801.4,20035.0,259.0,96.0,30.0,52.0,0.540708,0.0,0.0
16660,801.52,20038.0,274.0,90.5,24.0,43.0,0.326136,0.0,0.0
16661,801.52,20038.0,259.0,96.0,30.0,52.0,0.540708,0.0,0.0
16662,801.64,20041.0,274.0,90.5,24.0,43.0,0.326136,0.0,0.0
16663,801.64,20041.0,259.0,96.0,30.0,52.0,0.540708,0.0,0.0
16664,801.76,20044.0,257.5,92.5,49.0,51.0,0.70662,0.0,0.0
16665,801.88,20047.0,257.5,92.5,49.0,51.0,0.70662,0.0,0.0
16666,802.0,20050.0,257.5,92.5,49.0,51.0,0.70662,0.0,0.0
16667,802.12,20053.0,257.5,92.5,49.0,51.0,0.70662,0.0,0.0
16668,802.24,20056.0,258.0,95.0,30.0,52.0,0.556585,0.0,0.0
